IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2017,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,50.64,,,,,,50.6,,Kiribati 2018-2019 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,ETH,Ethiopia,Year,2017,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,72.42,,,,,,72.4,,Ethiopia 2019 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,COM,Comoros,Year,2017,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,74.36,,,,,,74.4,,Comoros 2017 Census,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2017,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,84.46,,,,,,84.5,,Guinea-Bissau 2018-2019 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.09,,,,,,0.1,,Philippines 2017 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.28,,,,,,0.3,,Indonesia 2017 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.38,,,,,,0.4,,Jordan 2017-2018 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.40,,,,,,0.4,,Pakistan 2017-2018 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,1.11,,,,,,1.1,,Papua New Guinea 2016-2018 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,1.59,,,,,,1.6,,Iraq 2018 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,109.00,,,,,,109,,Democratic Republic of the Congo 2017-2018 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,2.57,,,,,,2.6,,Lao People's Democratic Republic 2017 Social Indicator Survey II,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,VIR,Virgin Islands (USA),Year,2016,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,25.40,,,,,,25.4,,Registration National Statistics,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,MNP,Northern Mariana Islands,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,27.40,,,,,,27.4,,Registration National Statistics,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,TGO,Togo,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,3.00,,,,,,3,,Togo 2017 Malaria Indicator Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,3.38,,,,,,3.4,,Democratic Republic of the Congo 2017-2018 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,36.11,,,,,,36.1,,Indonesia 2017 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,63.91,,,,,,63.9,,Namibia 2016 Inter-censal Demographic Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,67.73,,,,,,67.7,,Papua New Guinea 2016-2018 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,69.99,,,,,,70,,Iraq 2018 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,TGO,Togo,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,78.97,,,,,,79,,Togo 2017 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,83.35,,,,,,83.4,,Lao People's Democratic Republic 2017 Social Indicator Survey II,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.04,,,,,,0,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.00,,,,,,0,,Timor-Leste 2016 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,BDI,Burundi,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.73,,,,,,0.7,,Burundi 2016 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,HTI,Haiti,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,1.34,,,,,,1.3,,Haiti 2016-2017 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,ZAF,South Africa,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,1.29,,,,,,1.3,,South Africa 2016 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,16.52,,,,,,16.5,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,AIA,Anguilla,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,2.50,,,,,,2.5,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,PRY,Paraguay,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,3.24,,,,,,3.2,,Paraguay 2016 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,AIA,Anguilla,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,37.17,,,,,,37.2,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,41.90,,,,,,41.9,,Timor-Leste 2016 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,HTI,Haiti,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,54.82,,,,,,54.8,,Haiti 2016-2017 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,BDI,Burundi,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,58.22,,,,,,58.2,,Burundi 2016 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2015,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,71.00,,,,,,71,,Bolivia 2016 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,ZAF,South Africa,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,71.10,,,,,,71.1,,South Africa 2016 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,PRY,Paraguay,Year,2015,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,72.00,,,,,,72,,Paraguay 2016 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EUR,Europe,Country,SMR,San Marino,Year,2014,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.00,,,,,,0,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2014,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.80,,,,,,0.8,,Myanmar 2015-2016 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,AGO,Angola,Year,2014,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,10.66,,,,,,10.7,,Angola 2015-2016 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,AGO,Angola,Year,2014,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,162.70,,,,,,162.7,,Angola 2015-2016 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2014,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,36.46,,,,,,36.5,,Myanmar 2015-2016 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,BHS,Bahamas,Year,2013,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.30,,,,,,0.3,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,SWZ,Eswatini,Year,2013,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,1.21,,,,,,1.2,,Eswatini 2014 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2013,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,10.86,,,,,,10.9,,Libya 2014 National Family Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,COG,Congo,Year,2013,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,111.30,,,,,,111.3,,Congo 2014-2015 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,MNP,Northern Mariana Islands,Year,2013,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,2.24,,,,,,2.2,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2013,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,2.27,,,,,,2.3,,Sudan 2014 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,BHS,Bahamas,Year,2013,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,26.35,,,,,,26.3,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,COG,Congo,Year,2013,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,6.17,,,,,,6.2,,Congo 2014-2015 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2013,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,78.00,,,,,,78,,Solomon Islands 2015 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2013,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,86.82,,,,,,86.8,,Sudan 2014 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,SWZ,Eswatini,Year,2013,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,87.05,,,,,,87.1,,Eswatini 2014 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2012,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.00,,,,,,0,,Viet Nam 2013-2014 Multiple Indicator Cluster Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2012,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.46,,,,,,0.5,,Egypt 2014 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2012,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.99,,,,,,1,,Yemen 2013 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,VIR,Virgin Islands (USA),Year,2012,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,1.26,,,,,,1.3,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,NAM,Namibia,Year,2012,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,3.95,,,,,,4,,Namibia 2013 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2012,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,81.00,,,,,,81,,Vanuatu 2013 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2011,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.10,,,,,,0.1,,Djibouti 2012 Family Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,COM,Comoros,Year,2011,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,1.73,,,,,,1.7,,Comoros 2012 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,TKL,Tokelau,Year,2011,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,17.54,,,,,,17.5,,Tokelau 2011 Census,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2011,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,20.98,,,,,,21,,Djibouti 2012 Family Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2010,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,176.00,,,,,,176,,Equatorial Guinea 2011 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2009,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.00,,,,,,0,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,NRU,Nauru,Year,2009,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.00,,,,,,0,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2009,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.51,,,,,,0.5,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2009,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,33.00,,,,,,33,,Micronesia (Federated States of) 2010 Census,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2009,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,35.97,,,,,,36,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2008,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.00,,,,,,0,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2008,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,0.63,,,,,,0.6,,Democratic People's Republic of Korea 2008 Census,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,ERI,Eritrea,Year,2008,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.94,,,,,,0.9,,Eritrea 2010 Population and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,SSD,South Sudan,Year,2008,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,158.10,,,,,,158.1,,South Sudan 2010 Household Health Survey Second Round,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,SSD,South Sudan,Year,2008,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,6.42,,,,,,6.4,,South Sudan 2010 Household Health Survey Second Round,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AFR,Africa,Country,ERI,Eritrea,Year,2008,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,75.97,,,,,,76,,Eritrea 2010 Population and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,BRB,Barbados,Year,2007,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,1.09,,,,,,1.1,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,VGB,British Virgin Islands,Year,2007,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,27.38,,,,,,27.4,,Registration National Statistics,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,BRB,Barbados,Year,2007,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,47.64,,,,,,47.6,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2007,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,54.00,,,,,,54,,Syrian Arab Republic 2009 Family Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,WLF,Wallis and Futuna Islands,Year,2006,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.00,,,,,,0,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,DMA,Dominica,Year,2006,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.91,,,,,,0.9,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2006,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,1.30,,,,,,1.3,,Registration Human Fertility Collection,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2006,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,2.75,,,,,,2.7,,Bolivia 2008 Demographic and Health Survey,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,AMR,Americas,Country,DMA,Dominica,Year,2006,true,Sex,Female,SEX_FMLE,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,49.82,,,,,,49.8,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2005,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.00,,,,,,0,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
MDG_0000000003,Adolescent birth rate (per 1000 women),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2005,true,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_YEARS10-14,,,,,,,0.10,,,,,,0.1,,Registration National Statistics & WPP2022,EN,2024-03-26 00:00:00
